node_id,scope,surface,kind,label_current,label_recommended,semantic_issue,severity,why_it_hurts,status,semantic_quality_score_1_5,cost_impact_launch_shell,cost_impact_diagnostics,cost_impact_compare,route_priority
CLOOP_FIX_SUITE,current,home,loop,Исправить набор испытаний и попробовать снова,Исправить набор испытаний и попробовать снова,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
CLOOP_MONITOR_STAGE,current,optimization_page,loop,Обновлять прогресс стадии до завершения,Обновлять прогресс стадии до завершения,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
CLOOP_COMPARE_ITERATE,current,home,loop,Переключать сравниваемые прогоны,Переключать сравниваемые прогоны,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
CRET_TO_INPUTS,current,top_level,return,Вернуться к исходным данным,Вернуться к исходным данным,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
CRET_TO_OPT_PAGE,current,optimization_page,return,Вернуться в центр оптимизации,Вернуться в центр оптимизации,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
CUNK_DIAG_INTERNALS,current,top_level,unknown_window_internal,Внутренности окна диагностики не доказаны,Внутренности окна диагностики не доказаны,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.6,0.0,medium
CUNK_SEND_INTERNALS,current,top_level,unknown_window_internal,Внутренности окна отправки архива не доказаны,Внутренности окна отправки архива не доказаны,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.6,0.0,medium
CUNK_COMPARE_INTERNALS,current,top_level,unknown_window_internal,Внутренности окна Compare Viewer не доказаны,Внутренности окна Сравнение просмотр не доказаны,mixed_language,medium,Viewer оставляет английский implementation-term в пользовательском слое.,rewrite,3,0.0,0.0,1.6,high
CUNK_INPUT_INTERNALS,current,top_level,unknown_window_internal,Внутренности редактора исходных данных не доказаны,Внутренности редактора исходных данных не доказаны,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
CUNK_TEST_INTERNALS,current,top_level,unknown_window_internal,Внутренности центра тестов не доказаны,Внутренности центра тестов не доказаны,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
CUNK_TOOLS_INTERNALS,current,top_level,unknown_window_internal,Внутренности центра desktop-инструментов не доказаны,Внутренности центра desktop-инструментов не доказаны,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
CUNK_MNEMO_INTERNALS,current,top_level,unknown_window_internal,Внутренности окна Mnemo не доказаны,Внутренности окна Mnemo не доказаны,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
SH-TITLE-APP-ICON,optimized,shell,icon,Значок приложения,Значок приложения,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
SH-TITLE-APP-NAME,optimized,shell,label,Имя приложения,Имя приложения,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
SH-TITLE-PROJECT-NAME,optimized,shell,label,Имя проекта в заголовке,Имя проекта в заголовке,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
