ID,TYPE,PRIMARY_FILE,TITLE,LINKS,STATUS
PAR-0067,PAR,PARAMETER_CATALOG.csv,"Целевой пик крена, градусы",GRP-SUITE;ST-FLD-TARGET-ROLL,covered
PAR-0068,PAR,PARAMETER_CATALOG.csv,"Целевой пик тангажа, градусы",GRP-SUITE;ST-FLD-TARGET-PITCH,covered
PAR-0069,PAR,PARAMETER_CATALOG.csv,"Целевые потери на дросселях, миллиджоули",GRP-SUITE;ST-FLD-TARGET-ENERGY,covered
PAR-0070,PAR,PARAMETER_CATALOG.csv,Ссылка на набор локальных переопределений параметров,GRP-SUITE;ST-FLD-PARAMS-OVERRIDE-REF,covered
PAR-0071,PAR,PARAMETER_CATALOG.csv,Код связанного сценария,GRP-SUITE;ST-FLD-SCENARIO-REF-ID,covered
PAR-0072,PAR,PARAMETER_CATALOG.csv,Название связанного сценария,GRP-SUITE;ST-FLD-SCENARIO-NAME,covered
PAR-0073,PAR,PARAMETER_CATALOG.csv,Версия экспорта сценария,GRP-SUITE;ST-FLD-SCENARIO-EXPORT-VERSION,covered
PAR-0074,PAR,PARAMETER_CATALOG.csv,Файл сценария JSON,GRP-SUITE;ST-FLD-SCENARIO-JSON,covered
PAR-0075,PAR,PARAMETER_CATALOG.csv,Файл дорожного профиля CSV,GRP-SUITE;ST-FLD-ROAD-CSV,covered
PAR-0076,PAR,PARAMETER_CATALOG.csv,Файл режима движения CSV,GRP-SUITE;ST-FLD-AXAY-CSV,covered
PAR-0077,PAR,PARAMETER_CATALOG.csv,Ссылка на сегментные метаданные,GRP-SUITE;ST-FLD-SEGMENT-META-REF,covered
PAR-0078,PAR,PARAMETER_CATALOG.csv,Контрольная подпись сценарного экспорта,GRP-SUITE;ST-FLD-SOURCE-HASH,covered
PAR-0079,PAR,PARAMETER_CATALOG.csv,Состояние актуальности связи со сценарием,GRP-SUITE;ST-FLD-STALE-LINK-STATE,covered
PAR-0080,PAR,PARAMETER_CATALOG.csv,Вид шаблонного испытания,GRP-SUITE;ST-FLD-TEMPLATE-KIND,covered
PAR-0081,PAR,PARAMETER_CATALOG.csv,Готовый шаблон испытания,GRP-SUITE;ST-FLD-TEMPLATE-PRESET,covered
PAR-0082,PAR,PARAMETER_CATALOG.csv,Файл дорожного профиля шаблона,GRP-SUITE;ST-FLD-TEMPLATE-ROAD,covered
PAR-0083,PAR,PARAMETER_CATALOG.csv,Файл режима движения шаблона,GRP-SUITE;ST-FLD-TEMPLATE-AXAY,covered
PAR-0084,PAR,PARAMETER_CATALOG.csv,Файл локального сценария шаблона,GRP-SUITE;ST-FLD-TEMPLATE-SCENARIO,covered
PAR-0085,PAR,PARAMETER_CATALOG.csv,Состояние проверки строки,GRP-SUITE;ST-FLD-VALIDATION-STATE,covered
PAR-0086,PAR,PARAMETER_CATALOG.csv,"Оценка вычислительной стоимости, секунды",GRP-SUITE;ST-FLD-ESTIMATED-COST,covered
PAR-0087,PAR,PARAMETER_CATALOG.csv,Подпись передачи в базовый прогон,GRP-SUITE;ST-FLD-HANDOFF-SIGNATURE,covered
PAR-0088,PAR,PARAMETER_CATALOG.csv,Контрольная подпись validated snapshot,GRP-SUITE;ST-FLD-SNAPSHOT-HASH,covered
PAR-0089,PAR,PARAMETER_CATALOG.csv,"Строк пригодно к передаче, штуки",GRP-SUITE;ST-FLD-ROWS-ELIGIBLE,covered
PAR-0090,PAR,PARAMETER_CATALOG.csv,"Блокирующих ошибок, штуки",GRP-SUITE;ST-FLD-ERROR-COUNT,covered
PAR-0091,PAR,PARAMETER_CATALOG.csv,"Предупреждений, штуки",GRP-SUITE;ST-FLD-WARN-COUNT,covered
PAR-0092,PAR,PARAMETER_CATALOG.csv,"Устаревших ссылок, штуки",GRP-SUITE;ST-FLD-STALE-COUNT,covered
PAR-0093,PAR,PARAMETER_CATALOG.csv,Готовность к базовому прогону,GRP-SUITE;ST-FLD-BASELINE-READY,covered
PAR-0094,PAR,PARAMETER_CATALOG.csv,Идентификатор validated snapshot,GRP-BASELINE;BL-FLD-SNAPSHOT-ID,covered
PAR-0095,PAR,PARAMETER_CATALOG.csv,Hash validated snapshot,GRP-BASELINE;BL-FLD-SNAPSHOT-HASH,covered_partially
PAR-0096,PAR,PARAMETER_CATALOG.csv,Время сборки validated snapshot,GRP-BASELINE;BL-FLD-SNAPSHOT-GENERATED-AT,covered
PAR-0097,PAR,PARAMETER_CATALOG.csv,Количество строк в validated snapshot,GRP-BASELINE;BL-FLD-SNAPSHOT-ROW-COUNT,covered
PAR-0098,PAR,PARAMETER_CATALOG.csv,Количество пригодных строк,GRP-BASELINE;BL-FLD-SNAPSHOT-ELIGIBLE-COUNT,covered
PAR-0099,PAR,PARAMETER_CATALOG.csv,Состояние устаревания snapshot,GRP-BASELINE;BL-FLD-SNAPSHOT-STALE-STATE,covered
PAR-0100,PAR,PARAMETER_CATALOG.csv,Источник активного baseline,GRP-BASELINE;BL-FLD-SOURCE-KIND,covered
PAR-0101,PAR,PARAMETER_CATALOG.csv,Ссылка на источник baseline,GRP-BASELINE;BL-FLD-SOURCE-REF,covered
PAR-0102,PAR,PARAMETER_CATALOG.csv,Совместимость источника с snapshot,GRP-BASELINE;BL-FLD-SOURCE-COMPAT,covered
PAR-0103,PAR,PARAMETER_CATALOG.csv,Режим политики baseline,GRP-BASELINE;BL-FLD-POLICY-MODE,covered
PAR-0104,PAR,PARAMETER_CATALOG.csv,Авто-обновлять baseline_best,GRP-BASELINE;BL-FLD-AUTO-UPDATE,covered
PAR-0105,PAR,PARAMETER_CATALOG.csv,Имя базового прогона,GRP-BASELINE;BL-FLD-RUN-NAME,covered
PAR-0106,PAR,PARAMETER_CATALOG.csv,Префикс файлов результата baseline,GRP-BASELINE;BL-FLD-OUTPUT-PREFIX,covered
PAR-0107,PAR,PARAMETER_CATALOG.csv,Готовность запуска baseline,GRP-BASELINE;BL-FLD-READY-STATE,covered
PAR-0108,PAR,PARAMETER_CATALOG.csv,Доля выполнения baseline,GRP-BASELINE;BL-FLD-PROGRESS-FRACTION,covered
PAR-0109,PAR,PARAMETER_CATALOG.csv,Текущий выполняемый тест,GRP-BASELINE;BL-FLD-CURRENT-TEST,covered
PAR-0110,PAR,PARAMETER_CATALOG.csv,Завершённые тесты,GRP-BASELINE;BL-FLD-COMPLETED-TESTS,covered
PAR-0111,PAR,PARAMETER_CATALOG.csv,Тесты с ошибкой,GRP-BASELINE;BL-FLD-FAILED-TESTS,covered
PAR-0112,PAR,PARAMETER_CATALOG.csv,Тесты с предупреждением,GRP-BASELINE;BL-FLD-WARNING-TESTS,covered
PAR-0113,PAR,PARAMETER_CATALOG.csv,Статус базового прогона,GRP-BASELINE;BL-FLD-RUN-STATUS,covered
PAR-0114,PAR,PARAMETER_CATALOG.csv,Идентификатор прогона baseline,GRP-BASELINE;BL-FLD-RUN-ID,covered
PAR-0115,PAR,PARAMETER_CATALOG.csv,"Среднеквадратичное ускорение рамы, метры на секунду в квадрате",GRP-BASELINE;BL-FLD-METRIC-FRAME-ACC-RMS,covered
PAR-0116,PAR,PARAMETER_CATALOG.csv,"Пиковый крен, градусы",GRP-BASELINE;BL-FLD-METRIC-ROLL-PEAK,covered
PAR-0117,PAR,PARAMETER_CATALOG.csv,"Пиковый тангаж, градусы",GRP-BASELINE;BL-FLD-METRIC-PITCH-PEAK,covered
PAR-0118,PAR,PARAMETER_CATALOG.csv,"Энергия дросселирования, миллиджоули",GRP-BASELINE;BL-FLD-METRIC-ENERGY,covered
PAR-0119,PAR,PARAMETER_CATALOG.csv,Вердикт принятия baseline,GRP-BASELINE;BL-FLD-ACCEPTANCE-VERDICT,covered
PAR-0120,PAR,PARAMETER_CATALOG.csv,Идентификатор строки истории baseline,GRP-BASELINE;BL-FLD-HISTORY-RUN-ID,covered
PAR-0121,PAR,PARAMETER_CATALOG.csv,Тип источника baseline в истории,GRP-BASELINE;BL-FLD-HISTORY-SOURCE-KIND,covered
PAR-0122,PAR,PARAMETER_CATALOG.csv,Hash snapshot в истории,GRP-BASELINE;BL-FLD-HISTORY-SNAPSHOT-HASH,covered_partially
PAR-0123,PAR,PARAMETER_CATALOG.csv,Hash active baseline contract,GRP-BASELINE;BL-FLD-HISTORY-CONTRACT-HASH,covered_partially
PAR-0124,PAR,PARAMETER_CATALOG.csv,Время baseline run в истории,GRP-BASELINE;BL-FLD-HISTORY-GENERATED-AT,covered
PAR-0125,PAR,PARAMETER_CATALOG.csv,Режим сравнения baseline,GRP-BASELINE;BL-FLD-HISTORY-COMPARE-MODE,covered
PAR-0126,PAR,PARAMETER_CATALOG.csv,Готовность handoff в optimization,GRP-BASELINE;BL-FLD-HANDOFF-READY,covered
PAR-0127,PAR,PARAMETER_CATALOG.csv,Hash active baseline contract,GRP-BASELINE;BL-FLD-ACTIVE-CONTRACT-HASH,covered_partially
PAR-0128,PAR,PARAMETER_CATALOG.csv,Путь к active baseline contract,GRP-BASELINE;BL-FLD-ACTIVE-CONTRACT-PATH,covered
PAR-0129,PAR,PARAMETER_CATALOG.csv,Hash snapshot для handoff,GRP-BASELINE;BL-FLD-HANDOFF-SNAPSHOT-HASH,covered_partially
PAR-0130,PAR,PARAMETER_CATALOG.csv,Blockers handoff,GRP-BASELINE;BL-FLD-HANDOFF-BLOCKERS,covered
PAR-0131,PAR,PARAMETER_CATALOG.csv,Состав handoff payload,GRP-BASELINE;BL-FLD-HANDOFF-PAYLOAD,covered
PAR-0132,PAR,PARAMETER_CATALOG.csv,Путь к baseline_best.json,GRP-BASELINE;BL-FLD-BASELINE-BEST-PATH,covered
PAR-0133,PAR,PARAMETER_CATALOG.csv,Путь к baseline_input_manifest.json,GRP-BASELINE;BL-FLD-BASELINE-MANIFEST-PATH,covered
PAR-0134,PAR,PARAMETER_CATALOG.csv,Путь к baseline CSV результатов,GRP-BASELINE;BL-FLD-PER-TEST-RESULT-CSV,covered
PAR-0135,PAR,PARAMETER_CATALOG.csv,Каталог baseline run,GRP-BASELINE;BL-FLD-RUN-DIR,covered
PAR-0136,PAR,PARAMETER_CATALOG.csv,Путь к журналу baseline,GRP-BASELINE;BL-FLD-LOG-PATH,covered
PAR-0137,PAR,PARAMETER_CATALOG.csv,Режим проверки импортированного baseline,GRP-BASELINE;BL-FLD-IMPORT-COMPAT-MODE,covered
PAR-0138,PAR,PARAMETER_CATALOG.csv,Профиль проверки snapshot,GRP-BASELINE;BL-FLD-SNAPSHOT-VALIDATION-PROFILE,covered
PAR-0139,PAR,PARAMETER_CATALOG.csv,Количество ring-linked сценариев,GRP-BASELINE;BL-FLD-RING-SCENARIO-COUNT,covered
PAR-0140,PAR,PARAMETER_CATALOG.csv,Количество template-строк,GRP-BASELINE;BL-FLD-TEMPLATE-TEST-COUNT,covered
PAR-0141,PAR,PARAMETER_CATALOG.csv,Причина устаревания active baseline,GRP-BASELINE;BL-FLD-STALE-CAUSE,covered
PAR-0142,PAR,PARAMETER_CATALOG.csv,Требуется ли ручной review перед заменой,GRP-BASELINE;BL-FLD-REVIEW-REQUIRED,covered
PAR-0143,PAR,PARAMETER_CATALOG.csv,Дельта метрик к active baseline,GRP-BASELINE;BL-FLD-RESULT-DELTA-TO-ACTIVE,covered
PAR-0144,PAR,PARAMETER_CATALOG.csv,Готовность строки истории к восстановлению,GRP-BASELINE;BL-FLD-HISTORY-RESTORE-STATE,covered
PAR-0145,PAR,PARAMETER_CATALOG.csv,Маршрут следующего шага,GRP-BASELINE;BL-FLD-OPTIMIZATION-ROUTE,covered
PAR-0146,PAR,PARAMETER_CATALOG.csv,Переход к диагностике baseline,GRP-BASELINE;BL-FLD-DIAGNOSTICS-LINK,covered
PAR-0147,PAR,PARAMETER_CATALOG.csv,Идентификатор active baseline,GRP-OPT-CONTRACT;OPT-FLD-BASELINE-ID,covered
PAR-0148,PAR,PARAMETER_CATALOG.csv,Hash active baseline,GRP-OPT-CONTRACT;OPT-FLD-BASELINE-HASH,covered_partially
PAR-0149,PAR,PARAMETER_CATALOG.csv,Источник active baseline,GRP-OPT-CONTRACT;OPT-FLD-BASELINE-SOURCE-KIND,covered
PAR-0150,PAR,PARAMETER_CATALOG.csv,Hash validated snapshot,GRP-OPT-CONTRACT;OPT-FLD-SNAPSHOT-HASH,covered_partially
PAR-0151,PAR,PARAMETER_CATALOG.csv,Идентификатор objective contract,GRP-OPT-CONTRACT;OPT-FLD-OBJECTIVE-CONTRACT-ID,covered
PAR-0152,PAR,PARAMETER_CATALOG.csv,Hash objective contract,GRP-OPT-CONTRACT;OPT-FLD-OBJECTIVE-CONTRACT-HASH,covered_partially
PAR-0153,PAR,PARAMETER_CATALOG.csv,Стек целевых показателей,GRP-OPT-RUN;OPT-FLD-OBJECTIVE-STACK,covered
PAR-0154,PAR,PARAMETER_CATALOG.csv,Ключ жёсткого ограничения,GRP-OPT-RUN;OPT-FLD-HARD-GATE-KEY,covered
PAR-0155,PAR,PARAMETER_CATALOG.csv,Порог жёсткого ограничения,GRP-OPT-RUN;OPT-FLD-HARD-GATE-TOL,covered
PAR-0156,PAR,PARAMETER_CATALOG.csv,Активный режим оптимизации,GRP-OPT-RUN;OPT-FLD-ACTIVE-MODE,covered
PAR-0157,PAR,PARAMETER_CATALOG.csv,Готовность запуска optimization,GRP-OPT-RUN;OPT-FLD-READY-STATE,covered
PAR-0158,PAR,PARAMETER_CATALOG.csv,Имя optimization run,GRP-OPT-RUN;OPT-FLD-RUN-NAME,covered
PAR-0159,PAR,PARAMETER_CATALOG.csv,Каталог optimization run,GRP-OPT-RUN;OPT-FLD-RUN-DIR,covered
PAR-0160,PAR,PARAMETER_CATALOG.csv,Лимит времени оптимизации,GRP-OPT-RUN;OPT-FLD-OPT-MINUTES,covered
PAR-0161,PAR,PARAMETER_CATALOG.csv,Параллельные задания,GRP-OPT-RUN;OPT-FLD-JOBS,covered
PAR-0162,PAR,PARAMETER_CATALOG.csv,Режим warm-start,GRP-OPT-RUN;OPT-FLD-WARMSTART,covered
PAR-0163,PAR,PARAMETER_CATALOG.csv,Число surrogate samples,GRP-OPT-CONTRACT;OPT-FLD-SURR-SAMPLES,covered
PAR-0164,PAR,PARAMETER_CATALOG.csv,Размер элиты surrogate top-k,GRP-OPT-CONTRACT;OPT-FLD-SURR-TOPK,covered
PAR-0165,PAR,PARAMETER_CATALOG.csv,Seed кандидатов,GRP-OPT-RUN;OPT-FLD-SEED-CANDIDATES,covered
PAR-0166,PAR,PARAMETER_CATALOG.csv,Seed условий,GRP-OPT-RUN;OPT-FLD-SEED-CONDITIONS,covered
PAR-0167,PAR,PARAMETER_CATALOG.csv,Сортировать тесты по стоимости,GRP-OPT-RUN;OPT-FLD-SORT-TESTS,covered
PAR-0168,PAR,PARAMETER_CATALOG.csv,Порог ранней остановки stage1,GRP-OPT-RUN;OPT-FLD-STOP-PEN-1,covered
PAR-0169,PAR,PARAMETER_CATALOG.csv,Порог ранней остановки stage2,GRP-OPT-RUN;OPT-FLD-STOP-PEN-2,covered
PAR-0170,PAR,PARAMETER_CATALOG.csv,System influence eps_rel,GRP-OPT-RUN;OPT-FLD-INFLUENCE-EPS,covered
PAR-0171,PAR,PARAMETER_CATALOG.csv,Adaptive influence epsilon,GRP-OPT-RUN;OPT-FLD-ADAPTIVE-EPS,covered
PAR-0172,PAR,PARAMETER_CATALOG.csv,Режим seed/promotion policy,GRP-OPT-RUN;OPT-FLD-STAGE-POLICY,covered
PAR-0173,PAR,PARAMETER_CATALOG.csv,Бюджет stage0,GRP-OPT-RUN;OPT-FLD-STAGE0-BUDGET,covered
PAR-0174,PAR,PARAMETER_CATALOG.csv,Бюджет stage1,GRP-OPT-RUN;OPT-FLD-STAGE1-BUDGET,covered
PAR-0175,PAR,PARAMETER_CATALOG.csv,Бюджет stage2,GRP-OPT-RUN;OPT-FLD-STAGE2-BUDGET,covered
PAR-0176,PAR,PARAMETER_CATALOG.csv,Вычислительный backend,GRP-OPT-RUN;OPT-FLD-BACKEND,covered
PAR-0177,PAR,PARAMETER_CATALOG.csv,Бюджет distributed run,GRP-OPT-RUN;OPT-FLD-DIST-BUDGET,covered
PAR-0178,PAR,PARAMETER_CATALOG.csv,Максимум задач в полёте,GRP-OPT-RUN;OPT-FLD-MAX-INFLIGHT,covered
PAR-0179,PAR,PARAMETER_CATALOG.csv,Размер q-батча,GRP-OPT-RUN;OPT-FLD-Q,covered
PAR-0180,PAR,PARAMETER_CATALOG.csv,Устройство proposer,GRP-OPT-RUN;OPT-FLD-DEVICE,covered
