PAR_ID,PIPELINE_NODE,VISIBILITY_MODE,WHY,GRAPHICS_TRUTH_STATE
PAR-0026,WS-ANIMATOR,read_only,Сценарный канон читается downstream только как refs/hash/preview.,source_data_confirmed
PAR-0026,WS-DIAGNOSTICS,read_only,Сценарный канон читается downstream только как refs/hash/preview.,source_data_confirmed
PAR-0026,WS-SETTINGS,hidden,В этом узле параметр не показывается прямо.,unavailable
PAR-0026,WS-TOOLS,hidden,В этом узле параметр не показывается прямо.,unavailable
PAR-0027,WS-PROJECT,hidden,В этом узле параметр не показывается прямо.,unavailable
PAR-0027,WS-INPUTS,hidden,В этом узле параметр не показывается прямо.,unavailable
PAR-0027,WS-RING,editable,Primary editing or control surface in owning workspace.,source_data_confirmed
PAR-0027,WS-SUITE,read_only,Сценарный канон читается downstream только как refs/hash/preview.,source_data_confirmed
PAR-0027,WS-BASELINE,read_only,Сценарный канон читается downstream только как refs/hash/preview.,source_data_confirmed
PAR-0027,WS-OPTIMIZATION,read_only,Сценарный канон читается downstream только как refs/hash/preview.,source_data_confirmed
PAR-0027,WS-ANALYSIS,read_only,Сценарный канон читается downstream только как refs/hash/preview.,source_data_confirmed
PAR-0027,WS-ANIMATOR,read_only,Сценарный канон читается downstream только как refs/hash/preview.,source_data_confirmed
PAR-0027,WS-DIAGNOSTICS,read_only,Сценарный канон читается downstream только как refs/hash/preview.,source_data_confirmed
PAR-0027,WS-SETTINGS,hidden,В этом узле параметр не показывается прямо.,unavailable
PAR-0027,WS-TOOLS,hidden,В этом узле параметр не показывается прямо.,unavailable
PAR-0028,WS-PROJECT,hidden,В этом узле параметр не показывается прямо.,unavailable
PAR-0028,WS-INPUTS,hidden,В этом узле параметр не показывается прямо.,unavailable
PAR-0028,WS-RING,editable,Primary editing or control surface in owning workspace.,source_data_confirmed
PAR-0028,WS-SUITE,read_only,Сценарный канон читается downstream только как refs/hash/preview.,source_data_confirmed
PAR-0028,WS-BASELINE,read_only,Сценарный канон читается downstream только как refs/hash/preview.,source_data_confirmed
PAR-0028,WS-OPTIMIZATION,read_only,Сценарный канон читается downstream только как refs/hash/preview.,source_data_confirmed
PAR-0028,WS-ANALYSIS,read_only,Сценарный канон читается downstream только как refs/hash/preview.,source_data_confirmed
PAR-0028,WS-ANIMATOR,read_only,Сценарный канон читается downstream только как refs/hash/preview.,source_data_confirmed
PAR-0028,WS-DIAGNOSTICS,read_only,Сценарный канон читается downstream только как refs/hash/preview.,source_data_confirmed
PAR-0028,WS-SETTINGS,hidden,В этом узле параметр не показывается прямо.,unavailable
PAR-0028,WS-TOOLS,hidden,В этом узле параметр не показывается прямо.,unavailable
PAR-0029,WS-PROJECT,hidden,В этом узле параметр не показывается прямо.,unavailable
PAR-0029,WS-INPUTS,hidden,В этом узле параметр не показывается прямо.,unavailable
PAR-0029,WS-RING,editable,Primary editing or control surface in owning workspace.,source_data_confirmed
PAR-0029,WS-SUITE,read_only,Сценарный канон читается downstream только как refs/hash/preview.,source_data_confirmed
PAR-0029,WS-BASELINE,read_only,Сценарный канон читается downstream только как refs/hash/preview.,source_data_confirmed
PAR-0029,WS-OPTIMIZATION,read_only,Сценарный канон читается downstream только как refs/hash/preview.,source_data_confirmed
PAR-0029,WS-ANALYSIS,read_only,Сценарный канон читается downstream только как refs/hash/preview.,source_data_confirmed
PAR-0029,WS-ANIMATOR,read_only,Сценарный канон читается downstream только как refs/hash/preview.,source_data_confirmed
PAR-0029,WS-DIAGNOSTICS,read_only,Сценарный канон читается downstream только как refs/hash/preview.,source_data_confirmed
PAR-0029,WS-SETTINGS,hidden,В этом узле параметр не показывается прямо.,unavailable
PAR-0029,WS-TOOLS,hidden,В этом узле параметр не показывается прямо.,unavailable
PAR-0030,WS-PROJECT,hidden,В этом узле параметр не показывается прямо.,unavailable
PAR-0030,WS-INPUTS,hidden,В этом узле параметр не показывается прямо.,unavailable
PAR-0030,WS-RING,editable,Primary editing or control surface in owning workspace.,source_data_confirmed
PAR-0030,WS-SUITE,read_only,Сценарный канон читается downstream только как refs/hash/preview.,source_data_confirmed
PAR-0030,WS-BASELINE,read_only,Сценарный канон читается downstream только как refs/hash/preview.,source_data_confirmed
PAR-0030,WS-OPTIMIZATION,read_only,Сценарный канон читается downstream только как refs/hash/preview.,source_data_confirmed
PAR-0030,WS-ANALYSIS,read_only,Сценарный канон читается downstream только как refs/hash/preview.,source_data_confirmed
PAR-0030,WS-ANIMATOR,read_only,Сценарный канон читается downstream только как refs/hash/preview.,source_data_confirmed
PAR-0030,WS-DIAGNOSTICS,read_only,Сценарный канон читается downstream только как refs/hash/preview.,source_data_confirmed
PAR-0030,WS-SETTINGS,hidden,В этом узле параметр не показывается прямо.,unavailable
PAR-0030,WS-TOOLS,hidden,В этом узле параметр не показывается прямо.,unavailable
PAR-0031,WS-PROJECT,hidden,В этом узле параметр не показывается прямо.,unavailable
PAR-0031,WS-INPUTS,hidden,В этом узле параметр не показывается прямо.,unavailable
PAR-0031,WS-RING,editable,Primary editing or control surface in owning workspace.,source_data_confirmed
PAR-0031,WS-SUITE,read_only,Сценарный канон читается downstream только как refs/hash/preview.,source_data_confirmed
